tconst	averageRating	numVotes
tt6095002	7.8	279
tt6095004	6.8	441
tt6095010	5.7	6
tt6095014	6.0	8
tt6095056	6.8	39
tt6095072	6.7	9
tt6095090	4.6	2167
tt6095482	9.2	5
tt6095486	4.6	191
tt6095616	7.3	3169
tt6095714	7.0	13
tt6095722	4.0	214
tt6095808	4.9	386
tt6095940	9.1	15
tt6095976	7.2	26
tt6095984	4.0	114
tt6095994	6.8	382
tt6096128	7.0	267
tt6096166	9.2	57
tt6096170	5.8	41
tt6096190	5.8	78
tt6096192	6.7	23
tt6096194	5.2	428
tt6096212	7.9	30
tt6096256	7.8	12
tt6096266	8.0	8
tt6096300	8.1	37
tt6096308	5.1	609
tt6096334	6.3	6
tt6096338	5.8	28
tt6096340	3.8	6
tt6096346	7.9	26
tt6096364	7.1	8
tt6096406	5.0	5
tt6096414	5.5	31
tt6096490	6.5	13
tt6096500	5.2	484
tt6096528	5.3	142
tt6096542	7.4	72
tt6096562	7.4	80
tt6096780	8.6	8
tt6096852	6.3	68
tt6096868	7.5	83
tt6096884	7.0	1232
tt6096894	5.6	41
tt6096930	8.3	7
tt6096938	5.8	51
tt6096948	6.0	406
tt6096958	1.5	231
tt6097002	6.4	5
tt6097006	7.0	8
tt6097228	6.6	21
tt6097244	7.6	9
tt6097248	6.3	49
tt6097278	5.4	210
tt6097280	6.1	18
tt6097284	6.8	8
tt6097298	8.3	13
tt6097300	6.3	56
tt6097390	8.3	15
tt6097440	5.1	13
tt6097522	4.4	54
tt6097524	6.6	10
tt6097798	6.2	10907
tt6097886	7.4	13
tt6097918	7.0	2132
tt6097926	9.4	64
tt6098134	3.4	243
tt6098154	8.4	18
tt6098208	6.9	29
tt6098380	4.3	585
tt6098416	4.9	238
tt6098464	6.5	22
tt6098486	4.4	188
tt6098512	6.6	52
tt6098518	8.2	6
tt6098526	7.1	7
tt6098544	7.3	304
tt6098546	6.9	484
tt6098552	8.1	30
tt6098570	6.0	16
tt6098626	6.1	30
tt6098696	7.9	31
tt6098734	6.6	18
tt6098792	6.6	35
tt6098794	4.1	233
tt6099400	7.4	31
tt6099416	4.8	133
tt6099438	7.1	16
tt6099456	8.9	11
tt6099462	4.5	37
tt6099466	7.1	12
tt6099468	7.3	21
tt6099490	7.2	22
tt6099494	8.1	147
tt6099502	9.0	12
tt6099554	6.8	112
tt6099760	7.9	106
tt6099884	5.9	11
tt6100110	6.2	68
tt6100122	5.9	265
tt6100278	9.0	5
tt6100336	5.8	61
tt6100478	6.0	19
tt6100724	5.4	10
tt6100898	6.2	39
tt6101060	3.0	21
tt6101284	7.4	21
tt6101306	8.1	8
tt6101426	9.2	17
tt6101458	6.6	164
tt6101516	4.8	37
tt6101602	6.4	2787
tt6101746	6.4	9
tt6101820	7.0	10053
tt6102000	7.8	19
tt6102062	4.6	9
tt6102102	7.2	6
tt6102104	8.1	76
tt6102154	8.6	7
tt6102254	3.0	24
tt6102268	4.7	16
tt6102288	8.0	112
tt6102318	7.3	18
tt6102396	6.2	1984
tt6102966	7.0	5
tt6102984	6.6	38
tt6103292	6.2	115
tt6103318	5.7	154
tt6103504	6.7	13
tt6103618	7.1	221
tt6103702	7.1	469
tt6103812	5.8	89
tt6103884	5.2	9
tt6103962	7.1	141
tt6103980	7.3	11
tt6104058	7.0	2000
tt6104188	6.1	72
tt6104206	5.4	3544
tt6104268	7.4	1720
tt6104322	5.6	26
tt6104768	5.8	36
tt6105150	2.4	11
tt6105406	7.4	300
tt6105430	6.7	28
tt6105714	7.8	12
tt6105788	9.3	20
tt6105880	5.8	982
tt6105934	4.7	20
tt6106494	6.1	263
tt6106526	5.1	102
tt6106722	6.3	23
tt6106738	9.2	16
tt6106802	6.0	213
tt6106822	7.3	209
tt6106980	4.6	125
tt6107102	7.5	86
tt6107306	8.0	23
tt6107396	6.3	69
tt6107404	4.0	49
tt6107412	4.6	208
tt6107516	6.7	352
tt6107562	6.2	47
tt6107570	6.0	43
tt6107572	6.1	35
tt6107630	5.4	104
tt6107666	5.1	67
tt6108024	7.0	9
tt6108090	7.9	17744
tt6108178	6.6	20296
tt6108486	5.0	32
tt6108558	7.9	56
tt6108612	7.8	138
tt6109080	6.2	160
tt6109124	6.7	1750
tt6109168	7.3	551
tt6109202	6.4	7
tt6109502	6.7	581
tt6109784	7.0	5
tt6109852	7.4	5
tt6109862	6.3	71
tt6109874	5.4	496
tt6109912	6.6	5
tt6109926	6.8	58
tt6110504	7.6	1913
tt6110664	7.7	18
tt6110708	6.1	61
tt6110712	7.4	68
tt6110984	7.9	9
tt6111144	7.4	36
tt6111250	7.1	97
tt6111634	8.1	35
tt6111842	3.1	10
tt6111914	8.5	48
tt6111980	7.7	99
tt6111996	5.8	42
tt6112150	8.3	7
tt6112166	4.8	5
tt6112234	7.6	76
tt6112534	5.9	102
tt6112640	8.5	6
tt6112836	7.1	74
tt6112922	6.5	34
tt6113122	4.7	1845
tt6113228	5.0	7
tt6113438	6.7	14
tt6113488	6.2	6801
tt6113666	6.3	10
tt6113688	8.0	169
tt6113798	6.8	35
tt6114092	5.4	7
tt6114330	8.6	5
tt6114606	6.4	76
tt6114940	6.2	834
tt6114952	5.5	66
tt6115284	6.3	11
tt6115392	5.6	138
tt6115768	2.2	8
tt6116204	8.6	10
tt6116236	7.5	14
tt6116568	4.6	144
tt6116682	6.0	266
tt6116856	7.0	16407
tt6117088	5.4	261
tt6117124	3.5	26
tt6117130	8.5	15
tt6117142	5.3	53
tt6117158	7.7	51
tt6117240	6.5	6
tt6117476	5.4	14
tt6117478	7.5	10
tt6117486	7.6	5
tt6117492	5.6	113
tt6117534	6.8	40
tt6117702	3.4	2402
tt6118040	7.6	18
tt6118058	5.2	200
tt6118134	4.9	38
tt6118214	7.4	39
tt6118258	6.9	307
tt6118296	5.6	67
tt6118340	5.2	3340
tt6118366	7.2	85
tt6118432	7.6	14
tt6118442	8.1	24
tt6118688	1.1	7
tt6118732	6.2	192
tt6118820	8.4	9
tt6118834	6.2	24
tt6119166	8.2	10
tt6119210	3.9	55
tt6119488	7.6	16
tt6119504	5.2	4768
tt6119856	6.4	6644
tt6120312	8.9	8
tt6120482	6.3	11
tt6120498	9.4	14
tt6120548	8.0	606
tt6120732	7.7	110
tt6120756	7.8	10
tt6120824	6.2	13
tt6121428	7.0	494
tt6121432	7.5	71
tt6121444	6.5	2120
tt6121536	5.3	21
tt6121564	7.0	273
tt6121592	6.9	11
tt6122140	8.0	8
tt6122194	8.0	40
tt6122306	6.1	135
tt6122540	7.2	214
tt6122752	6.7	32
tt6122792	8.8	9
tt6123206	6.8	287
tt6123210	7.6	44
tt6123920	8.7	7
tt6123930	8.0	53
tt6125502	9.2	5
tt6125690	6.8	1525
tt6125916	6.8	5
tt6126006	8.0	97
tt6126196	5.3	116
tt6126294	5.8	1601
tt6126312	4.9	599
tt6126328	8.0	6
tt6126346	5.9	1711
tt6126428	4.2	719
tt6126442	5.7	10
tt6126492	5.1	823
tt6126506	3.9	164
tt6126686	6.7	16
tt6126740	1.1	20
tt6126870	1.1	21
tt6127016	6.8	24
tt6127024	7.0	637
tt6127254	4.6	98
tt6127326	7.3	330
tt6128082	9.1	10
tt6128124	7.5	44
tt6128192	5.1	19
tt6128244	5.6	8
tt6128292	5.6	322
tt6128708	8.4	17
tt6128738	5.6	14
tt6128782	7.3	409
tt6128848	6.3	122
tt6128878	6.0	65
tt6128970	6.4	11
tt6129010	3.7	7
tt6129026	5.9	20
tt6129048	5.6	369
tt6129124	8.2	8
tt6129128	6.3	191
tt6129190	5.4	5
tt6129232	7.3	1435
tt6129286	6.4	127
tt6129302	7.6	4938
tt6129358	7.6	78
tt6129730	6.8	322
tt6129904	5.9	145
tt6130010	7.2	126
tt6130118	2.6	123
tt6130166	5.8	246
tt6130280	9.2	6
tt6130310	6.5	483
tt6130920	6.6	19
tt6131088	8.6	5
tt6131126	4.6	180
tt6131208	6.6	285
tt6131300	9.3	6
tt6131328	1.1	22
tt6131386	2.8	295
tt6131450	5.4	1911
tt6131562	5.8	32
tt6131672	6.5	53
tt6131680	5.9	7
tt6131712	5.0	1196
tt6131878	7.6	12
tt6131982	7.7	19
tt6132250	6.5	642
tt6132410	6.5	89
tt6132490	5.7	197
tt6132528	7.3	38
tt6132648	6.8	54
tt6132770	8.2	8
tt6133048	2.9	236
tt6133094	7.2	5
tt6133130	7.1	19550
tt6133146	6.7	70
tt6133412	5.7	51
tt6133414	6.6	367
tt6133466	5.1	45548
tt6133482	2.6	54
tt6133484	6.5	17
tt6133700	7.4	15
tt6133764	6.8	155
tt6133806	6.4	793
tt6134000	6.8	634
tt6134214	5.9	40
tt6134274	5.4	2786
tt6134336	5.8	8
tt6134982	7.4	40
tt6135026	7.0	17
tt6135036	6.9	504
tt6135042	6.6	617
tt6135050	6.8	33
tt6135054	6.1	68
tt6135062	6.7	15
tt6135072	7.8	57
tt6135094	6.6	47
tt6135096	6.7	36
tt6135232	7.5	25
tt6135340	8.4	11
tt6135348	7.5	11156
tt6135402	8.0	46
tt6135410	8.0	97
tt6135412	4.2	16
tt6135416	6.5	6
tt6135420	6.5	6
tt6135424	7.3	110
tt6135800	8.6	82
tt6135920	8.1	11
tt6136164	6.2	129
tt6136188	5.1	284
tt6136260	5.4	12
tt6136270	6.0	26
tt6136430	5.9	88
tt6136484	7.0	5
tt6136616	2.1	216
tt6136778	6.0	1718
tt6136926	4.3	71
tt6137010	8.0	13
tt6137056	8.4	72
tt6137138	3.3	50
tt6137166	8.0	18
tt6137186	5.8	16
tt6137416	6.6	11
tt6137494	4.9	437
tt6137566	7.8	11
tt6137626	5.5	17
tt6137734	6.4	2226
tt6137968	8.0	7
tt6137978	6.9	14
tt6138226	8.3	6
tt6138228	5.4	3730
tt6138322	7.2	364
tt6138400	5.2	625
tt6138428	6.5	6
tt6138680	5.4	168
tt6138688	5.3	1069
tt6138706	6.1	367
tt6138770	6.4	14
tt6138862	7.2	25
tt6139026	6.6	448
tt6139494	5.2	166
tt6139586	8.8	5
tt6139606	7.9	31
tt6139626	3.4	302
tt6139764	8.7	29
tt6139774	7.9	14
tt6139906	6.4	9
tt6139984	8.3	164
tt6139994	8.7	7
tt6140128	6.8	63
tt6140144	7.9	30
tt6140148	4.9	430
tt6140354	5.4	37
tt6140562	6.3	11
tt6140580	5.6	519
tt6140792	7.6	21
tt6141132	7.4	5
tt6141166	4.8	13
tt6141334	5.2	377
tt6141350	8.1	36
tt6141374	7.2	318
tt6141468	6.6	113
tt6141472	8.2	9
tt6141626	7.9	10
tt6141656	6.2	1235
tt6141686	2.4	8
tt6141880	7.5	59
tt6142034	7.0	6
tt6142146	5.8	22
tt6142272	7.7	27
tt6142496	5.8	3092
tt6142574	6.5	12
tt6142716	6.5	28
tt6142964	5.6	71
tt6143166	7.0	8
tt6143422	8.0	567
tt6143474	8.0	9
tt6143568	5.2	7945
tt6143782	4.9	2252
tt6143850	5.3	5477
tt6143964	9.1	10
tt6143998	6.9	107
tt6144080	7.0	9
tt6144092	7.1	160
tt6144114	6.5	131
tt6144410	6.1	18
tt6144460	6.7	26
tt6144516	7.8	45
tt6144524	6.3	23
tt6144532	6.1	24
tt6144536	6.4	839
tt6144562	5.3	6
tt6144666	6.2	55
tt6144682	3.0	64
tt6144762	5.8	1072
tt6144876	4.7	239
tt6144930	7.7	19
tt6144958	5.1	55
tt6145054	7.1	85
tt6145072	7.4	21
tt6145074	7.0	6
tt6145190	3.1	11
tt6145204	2.2	17
tt6145438	7.3	21
tt6145512	8.6	9
tt6145612	6.3	139
tt6145762	7.1	42
tt6145764	5.4	402
tt6146080	5.4	96
tt6146394	7.3	33
tt6146590	5.1	685
tt6146894	6.1	31
tt6147260	6.1	993
tt6147512	6.5	441
tt6147514	5.6	398
tt6147548	7.4	7
tt6147558	5.2	13
tt6147602	7.0	45
tt6147736	5.5	39
tt6147768	5.3	195
tt6147874	8.0	20
tt6147954	5.8	297
tt6148090	6.7	669
tt6148112	6.5	6
tt6148116	8.9	7
tt6148156	8.7	20361
tt6148766	6.3	167
tt6148782	6.3	266
tt6148804	5.6	16
tt6148864	7.1	23
tt6148882	5.2	298
tt6149120	4.3	319
tt6149282	3.9	61
tt6149390	5.4	16
tt6149464	5.3	74
tt6149662	5.9	10
tt6149802	5.6	388
tt6149804	6.3	32
tt6149806	7.3	10
tt6149818	7.2	225
tt6149820	6.5	42
tt6149902	8.1	8
tt6149934	6.4	17
tt6149936	4.8	1147
tt6149944	7.4	13
tt6150000	5.2	20
tt6150050	6.6	20
tt6150202	6.2	67
tt6150238	6.3	320
tt6150284	7.8	6
tt6150324	7.2	28
tt6150898	3.9	7
tt6150942	6.4	728
tt6150944	7.1	183
tt6150962	5.8	154
tt6150988	4.2	115
tt6151042	8.2	387
tt6151048	3.4	73
tt6151110	5.1	13
tt6151222	7.6	416
tt6151226	7.6	29
tt6151318	8.2	5
tt6151324	7.8	5
tt6151414	5.5	13
tt6151592	6.0	27
tt6151714	6.5	772
tt6151732	7.3	56
tt6151774	4.3	162
tt6151812	8.1	7
tt6151932	6.0	9
tt6151988	5.2	13
tt6152206	7.5	112
tt6152546	6.5	183
tt6152554	7.4	1403
tt6152590	7.4	100
tt6152592	7.0	6
tt6152738	7.8	6
tt6152908	3.7	239
tt6152924	7.2	8
tt6153126	6.9	103
tt6153322	8.5	75
tt6153336	8.1	76
tt6153376	3.1	106
tt6153538	6.1	775
tt6153924	6.4	51
tt6153962	7.0	96
tt6154710	4.9	24
tt6154834	6.5	58
tt6155084	5.4	405
tt6155172	7.8	116791
tt6155194	5.5	2182
tt6155374	5.4	1715
tt6155396	6.5	8
tt6155600	3.6	85
tt6155650	7.0	5
tt6155922	4.8	594
tt6155958	7.8	67
tt6155960	6.1	146
tt6156136	2.6	40
tt6156260	4.0	6
tt6156272	8.5	15
tt6156338	8.6	17
tt6156350	8.3	4252
tt6156590	8.6	8
tt6156656	2.1	382
tt6157274	3.7	29
tt6157294	6.8	473
tt6157502	7.2	21
tt6157600	4.6	282
tt6157626	6.2	1935
tt6157724	5.8	16
tt6157734	7.6	26
tt6157776	7.0	27
tt6157970	4.0	434
tt6157994	7.2	55
tt6158134	6.1	27
tt6158276	8.2	10
tt6158394	7.9	7
tt6158494	6.3	282
tt6158604	5.7	51
tt6158630	7.7	20
tt6158692	5.1	566
tt6158872	6.4	370
tt6158988	7.2	698
tt6159054	7.7	37
tt6159256	7.2	6
tt6159262	7.0	5
tt6159268	4.1	855
tt6159518	6.8	534
tt6159520	7.3	518
tt6159530	7.2	29
tt6159734	6.7	74
tt6159738	7.6	7
tt6160032	5.2	18
tt6160504	4.6	327
tt6160932	6.7	162
tt6161300	6.3	181
tt6161512	7.9	110
tt6162716	6.6	14
tt6162762	5.5	143
tt6162806	7.6	7
tt6162808	8.1	1077
tt6162892	5.8	475
tt6162978	7.1	8
tt6163094	3.6	41
tt6163142	6.4	102
tt6163150	5.7	73
tt6163356	5.6	3580
tt6164014	4.5	685
tt6164210	7.9	12
tt6164238	6.7	35
tt6164254	7.3	66
tt6164378	6.0	31
tt6164432	4.2	173
tt6164502	7.2	2870
tt6164698	5.3	266
tt6164762	6.3	938
tt6164854	3.5	182
tt6165342	4.3	141
tt6165466	6.8	163
tt6165468	6.1	10
tt6165596	6.8	10
tt6165792	6.4	1221
tt6165936	5.1	213
tt6165956	8.6	17
tt6166002	7.1	137
tt6166196	7.0	53
tt6166320	6.1	80
tt6166322	7.9	261
tt6166446	4.9	22
tt6166464	8.7	15
tt6166732	6.8	91
tt6166784	7.1	11
tt6166804	8.5	25
tt6166946	7.3	6
tt6166990	7.6	110
tt6167014	7.4	1131
tt6167132	5.0	38
tt6167392	6.2	19
tt6167646	5.2	49
tt6167894	8.0	3711
tt6168002	6.3	1266
tt6168136	7.1	24
tt6168298	7.7	1614
tt6168314	8.9	21
tt6168348	8.5	14
tt6168848	4.0	45
tt6169622	7.2	31
tt6169694	5.7	6178
tt6169720	6.3	21
tt6169798	8.2	495
tt6169920	6.6	423
tt6169934	3.6	393
tt6170046	6.3	11
tt6170048	6.8	6
tt6170060	3.2	24
tt6170202	7.5	883
tt6170484	5.3	1105
tt6170506	3.6	2296
tt6170682	6.4	33
tt6170804	5.0	855
tt6170820	8.0	21
tt6170868	7.4	23
tt6170878	5.8	6
tt6170954	6.3	4802
tt6171006	7.3	23
tt6171012	3.8	9
tt6171020	6.1	8
tt6171452	7.6	25
tt6171960	7.0	207
tt6171964	6.7	6
tt6172304	8.2	6
tt6172572	4.6	98
tt6172580	4.5	33
tt6172666	2.3	261
tt6172696	3.3	290
tt6172788	5.3	6
tt6173020	6.4	134
tt6173118	7.1	19
tt6173378	7.4	43
tt6173418	6.3	38
tt6173444	4.1	36
tt6173644	6.2	244
tt6173826	5.4	1280
tt6173990	7.3	10110
tt6174142	4.1	45
tt6174226	4.1	103
tt6174392	4.8	73
tt6174890	6.9	136
tt6175078	6.9	1454
tt6175086	5.7	188
tt6175234	7.1	458
tt6175394	6.5	1955
tt6175402	7.4	100
tt6175486	6.2	1476
tt6175496	6.4	17
tt6175670	6.6	291
tt6175710	8.1	274
tt6175764	6.7	1376
tt6175802	5.7	368
tt6175820	7.0	1696
tt6176122	4.2	12
tt6176138	7.9	14
tt6176162	5.1	84
tt6176928	4.9	961
tt6177152	3.7	124
tt6177350	7.1	13
tt6177424	6.5	44
tt6177442	8.5	22
tt6177592	5.2	144
tt6177752	6.4	125
tt6178162	7.4	11
tt6178388	5.5	32
tt6178546	6.8	62
tt6178628	7.0	295
tt6179276	7.2	52
tt6179330	4.8	17
tt6179746	5.6	4105
tt6180006	6.1	21
tt6180106	5.9	12
tt6180144	6.9	35
tt6180242	8.4	18
tt6180274	7.8	1118
tt6180656	7.9	32
tt6180770	6.0	41
tt6180842	6.4	418
tt6181962	8.9	7
tt6181964	7.7	40
tt6181974	8.0	97
tt6182054	2.8	224
tt6182078	5.1	4340
tt6182126	6.9	20
tt6182222	7.2	9
tt6182372	7.3	202
tt6182402	5.8	79
tt6182430	8.3	7
tt6182460	6.5	6
tt6182530	8.0	5
tt6182864	5.9	228
tt6182908	6.6	27294
tt6182954	7.0	983
tt6183104	3.9	193
tt6183106	6.5	306
tt6183180	5.8	57
tt6183334	4.6	42
tt6183384	7.9	14
tt6183434	7.0	13
tt6183536	6.6	18
tt6183580	6.5	116
tt6183834	6.6	1533
tt6184120	5.3	68
tt6184194	4.7	227
tt6184774	6.7	133
tt6185266	4.3	169
tt6185286	6.8	2013
tt6185374	7.4	19
tt6185618	5.8	88
tt6185646	7.8	10
tt6185674	5.6	541
tt6185686	8.0	19
tt6185692	5.2	300
tt6185752	8.9	17
tt6185924	6.0	6
tt6185998	3.8	456
tt6186068	5.5	71
tt6186232	7.3	209
tt6186248	5.0	61
tt6186362	3.8	490
tt6186430	7.8	398
tt6186442	6.4	37
tt6186594	6.3	7
tt6186630	7.0	60
tt6186650	6.4	42
tt6186654	7.9	9
tt6186696	5.3	769
tt6186752	6.4	10
tt6186764	8.2	6
tt6186910	7.4	3746
tt6186940	4.8	385
tt6187474	7.4	8
tt6187620	3.9	216
tt6187756	7.2	11
tt6187794	6.6	89
tt6188002	4.6	613
tt6188406	6.4	5
tt6188518	3.8	391
tt6188658	7.0	524
tt6189222	5.9	9
tt6189344	7.1	983
tt6189676	6.4	64
tt6189880	6.8	121
tt6190128	8.0	17
tt6190198	6.4	682
tt6190346	2.8	6
tt6190348	6.5	848
tt6190356	7.7	110
tt6190456	6.5	931
tt6190796	9.0	65
tt6190908	7.8	11
tt6191254	4.8	112
tt6191390	3.8	742
tt6191876	7.5	882
tt6192466	8.8	8
tt6192716	5.4	9
tt6192840	7.1	18
tt6192878	7.7	255
tt6193302	5.5	23
tt6193334	7.2	5
tt6193424	6.6	4214
tt6193454	6.1	1569
tt6193466	8.5	6
tt6193506	5.5	6
tt6193522	9.1	40
tt6193572	5.5	479
tt6193812	4.0	109
tt6193992	6.5	31
tt6194424	6.8	6
tt6194520	5.6	570
tt6194530	6.8	1602
tt6194538	4.4	244
tt6194540	5.8	231
tt6194704	5.7	67
tt6194846	7.9	10
tt6194850	6.6	1107
tt6194886	8.4	12
tt6194934	7.9	49
tt6194978	7.6	21
tt6194984	7.7	878
tt6195076	8.0	6
tt6195094	6.4	19542
tt6195212	8.1	7
tt6195318	6.5	12
tt6195442	7.7	122
tt6195584	7.4	55
tt6195602	7.3	15
tt6195844	5.5	26
tt6195848	6.4	19
tt6195904	4.9	61
tt6196012	7.5	6
tt6196406	7.8	18
tt6196598	7.4	350
tt6196674	3.0	12
tt6196754	6.7	309
tt6196792	6.9	13
tt6197022	6.2	269
tt6197028	6.9	759
tt6197094	5.6	803
tt6197404	9.1	8
tt6197460	5.2	23
tt6197484	5.1	936
tt6197494	5.0	2704
tt6197624	9.0	24
tt6197848	5.9	101
tt6197972	8.0	8
tt6198058	4.9	62
tt6198412	5.7	66
tt6198840	7.2	19
tt6199500	4.4	14
tt6199562	7.5	11
tt6199818	6.2	38
tt6200274	2.2	177
tt6200604	5.9	401
tt6200656	7.2	813
tt6201292	5.9	7151
tt6201950	6.8	19
tt6201972	7.0	7
tt6202264	7.4	8
tt6202404	7.5	21
tt6202690	5.6	60
tt6203180	7.4	8
tt6203302	5.8	1447
tt6203324	6.4	11
tt6203570	7.2	2844
tt6203612	6.5	459
tt6203844	9.2	5
tt6203944	6.3	226
tt6203954	4.7	60
tt6203964	7.0	197
tt6203998	3.6	158
tt6204018	7.1	2420
tt6204148	6.4	18
tt6204184	7.1	123
tt6204266	5.8	8
tt6204340	5.4	6893
tt6204484	2.0	11
tt6204524	7.2	64
tt6204830	5.0	110
tt6204848	4.9	19
tt6204874	5.3	483
tt6205088	8.4	9
tt6205218	8.2	16
tt6205488	8.0	9
tt6205538	5.3	44
tt6205658	6.2	25
tt6205690	7.6	34
tt6205766	3.8	98
tt6205872	5.9	11403
tt6205946	5.7	79
tt6205996	2.3	281
tt6206180	8.4	23
tt6206204	6.7	48
tt6206240	4.7	186
tt6206318	7.4	8
tt6206364	5.1	113
tt6206564	7.5	8320
tt6206640	5.5	47
tt6206758	7.9	78
tt6206820	5.2	13
tt6206834	5.9	68
tt6206880	6.7	171
tt6207040	6.7	71
tt6207096	7.4	290
tt6207118	5.3	125
tt6207394	6.8	27
tt6207596	6.5	127
tt6207634	5.2	64
tt6207700	1.0	22
tt6207878	7.2	2320
tt6207956	6.3	483
tt6207962	7.2	23
tt6208104	6.9	1337
tt6208132	7.3	15
tt6208138	4.7	126
tt6208374	5.5	237
tt6208624	4.9	14
tt6208636	8.5	11
tt6208950	8.0	84
tt6209240	5.7	9
tt6209282	7.5	885
tt6209344	5.5	11
tt6209470	6.1	1255
tt6209474	4.3	146
tt6209534	4.8	144
tt6209540	4.4	33
tt6209546	7.7	10
tt6209590	8.7	6
tt6209662	4.8	55
tt6209672	8.1	18
tt6209808	6.0	5
tt6209960	2.5	74
tt6209994	3.8	59
tt6210004	6.9	12
tt6210054	8.4	16
tt6210064	8.5	22
tt6210070	8.5	8
tt6210126	5.8	145
tt6210160	6.7	304
tt6210328	6.7	10
tt6210456	7.7	32
tt6210560	7.3	6
tt6210784	4.8	27
tt6210806	4.5	30
tt6210808	7.1	467
tt6210874	6.4	62
tt6210996	5.0	5790
tt6211060	6.8	44
tt6211340	7.3	22
tt6211418	5.1	308
tt6211480	5.3	422
tt6211490	7.7	19
tt6211506	5.1	174
tt6211516	7.4	8
tt6211538	4.7	1340
tt6211580	5.2	1245
tt6211748	7.5	24
tt6211848	7.7	18
tt6211920	4.3	134
tt6211976	5.6	4205
tt6212020	3.2	187
tt6212136	5.2	479
tt6212268	7.6	11
tt6212346	5.7	1712
tt6212378	5.7	124
tt6212476	5.9	512
tt6212478	7.0	32147
tt6212486	6.8	48
tt6212496	6.2	2095
tt6212586	6.5	20
tt6212712	7.5	6
tt6212934	7.9	831
tt6212984	8.2	2610
tt6213004	6.4	37
tt6213036	6.2	1072
tt6213284	6.9	2338
tt6213362	6.8	1420
tt6213368	3.8	179
tt6213384	5.0	7
tt6213758	6.1	136
tt6213794	5.0	368
tt6213802	5.6	127
tt6213822	6.0	327
tt6213850	5.5	309
tt6213880	6.1	455
tt6213952	5.9	512
tt6213994	7.3	216
tt6214084	7.8	719
tt6214294	4.7	111
tt6214416	3.4	88
tt6214656	3.4	10
tt6214706	3.2	49
tt6214722	8.0	475
tt6214734	6.5	299
tt6214856	6.1	107
tt6214928	6.3	41637
tt6214958	7.7	30
tt6215044	2.4	1562
tt6215104	7.6	17
tt6215208	4.9	1187
tt6215210	5.3	21
tt6215338	4.4	36
tt6215352	5.2	195
tt6215368	6.4	261
tt6215376	5.8	242
tt6215380	7.4	10
tt6215428	5.2	35
tt6215446	4.8	267
tt6215588	5.2	751
tt6215590	5.3	123
tt6215660	7.0	13
tt6215712	6.5	1130
tt6215718	8.5	6
tt6215786	6.5	16
tt6215910	5.1	2002
tt6215964	4.5	108
tt6216198	7.3	22
tt6216234	9.1	10
tt6216288	6.6	8
tt6216336	5.2	9
tt6216428	6.5	13
tt6216432	6.6	11
tt6217126	8.5	10
tt6217248	7.3	24
tt6217306	6.3	34152
tt6217512	8.3	60
tt6217522	6.1	8
tt6217564	4.8	1344
tt6217608	7.4	11053
tt6217618	7.7	14
tt6217648	4.9	104
tt6217664	7.8	551
tt6217672	6.6	279
tt6217706	5.2	404
tt6217724	5.8	504
tt6217748	5.0	302
tt6217804	3.7	3660
tt6217906	7.2	44
tt6217958	6.0	21
tt6218098	8.5	11
tt6218234	4.3	26
tt6218358	6.7	16954
tt6218374	5.5	215
tt6218440	4.8	324
tt6218548	6.3	78
tt6218712	3.5	21
tt6218740	3.2	64
tt6218760	6.7	401
tt6218776	4.6	138
tt6218794	6.0	284
tt6218996	6.3	118
tt6219148	8.2	12
tt6219314	6.2	1252
tt6219484	5.6	241
tt6219800	7.4	42
tt6219954	6.7	6
tt6219974	5.6	259
tt6220002	5.8	45
tt6220056	4.8	33
tt6220252	6.6	189
tt6220290	6.3	77
tt6220406	4.5	259
tt6220620	7.1	10
tt6220752	5.4	1975
tt6220964	7.5	6
tt6221000	7.3	1319
tt6221036	8.8	5
tt6221088	5.7	9
tt6221254	6.3	109
tt6221322	8.4	66
tt6221660	3.0	26
tt6221930	5.2	41
tt6221946	1.1	21
tt6221974	1.2	22
tt6221988	7.7	6
tt6222286	4.2	434
tt6222288	7.4	7
tt6222300	7.0	123
tt6222344	7.3	15
tt6222996	5.2	133
tt6223030	8.4	38
tt6223432	6.7	7
tt6223492	3.2	12
tt6223568	6.0	7
tt6223806	6.9	2858
tt6223862	2.5	31
tt6223974	8.1	3201
tt6223976	4.0	17
tt6224010	2.9	79
tt6224426	8.7	6
tt6224502	5.8	2384
tt6224508	5.8	72
tt6224580	4.1	131
tt6224632	6.0	91
tt6224676	5.3	199
tt6224750	4.6	30
tt6224832	6.7	19
tt6225076	7.4	8
tt6225300	6.3	7
tt6225520	7.0	9851
tt6225534	4.3	654
tt6225842	7.2	52
tt6226136	3.5	21
tt6226148	8.1	11
tt6226212	7.8	676
tt6226458	9.4	9
tt6226610	6.4	193
tt6226880	5.2	30
tt6226904	5.1	14
tt6226908	5.1	51
tt6226944	5.8	10
tt6227144	5.4	87
tt6227148	5.9	391
tt6227152	7.4	269
tt6227154	6.2	20
tt6227164	4.6	127
tt6227190	5.7	95
tt6227192	6.0	301
tt6227566	7.1	75
tt6227738	8.4	14
tt6227846	5.6	119
tt6228100	7.4	10
tt6228102	7.7	50
tt6228308	9.2	15
tt6228518	8.3	6
tt6228640	4.4	194
tt6228672	6.6	55
tt6228890	4.1	190
tt6229030	6.2	537
tt6229100	4.0	143
tt6229152	7.3	23
tt6229252	6.8	1564
tt6229582	6.9	17
